Restaurant,Rating,Reviews,Price,City,State,ZipCode,Category
Sushi Of Gari,4.0,574,4,New York,NY,10075,Sushi Bars
Il Mulino New York - Downtown,4.0,494,4,New York,NY,10012,Italian
Hakkasan,3.5,794,4,New York,NY,10036,Chinese
Le Coucou,4.0,389,4,New York,NY,10013,French
Gazali's,4.5,146,1,Des Moines,IA,50311,Greek
High Life Lounge,4.0,182,1,Des Moines,IA,50309,Dive Bars
Tacos Mariana's,4.5,134,1,Des Moines,IA,50311,Mexican
A Dong Restaurant,4.0,228,1,Des Moines,IA,50309,Vegetarian
Ritual Cafe,4.5,117,1,Des Moines,IA,50309,Coffee & Tea
Zanzibar's Coffee Adventure,4.0,128,1,Des Moines,IA,50312,Coffee & Tea
Up-Down,4.5,102,1,Des Moines,IA,50309,Bars
Horizon Line Coffee,5.0,53,1,Des Moines,IA,50309,Coffee Roasteries
Pho All Seasons,4.5,114,1,Des Moines,IA,50316,Vietnamese
Scenic Route Bakery,4.5,100,1,Des Moines,IA,50309,Bakeries
Hagar's Manhattan Deli,4.5,101,1,Des Moines,IA,50312,Delis
Blaze Fast Fire'd Pizza,4.0,118,1,Des Moines,IA,50309,Salad
Mars Cafe,4.5,103,1,Des Moines,IA,50311,Coffee & Tea
Fernando's Mexican Grill,4.5,77,1,Des Moines,IA,50311,Mexican
Tacopocalypse,3.5,315,1,Des Moines,IA,50309,Mexican
Krunkwich Ramen House & Dim Sum,4.0,132,1,Des Moines,IA,50312,Ramen
Waveland Cafe,4.0,139,1,Des Moines,IA,50311,Breakfast & Brunch
Le's Chinese Bar-B-Que,4.5,45,1,Des Moines,IA,50314,Chinese
Rolling Wok,4.5,73,1,Des Moines,IA,50309,Chinese
B & B Grocery Meat & Deli,4.5,67,1,Des Moines,IA,50315,Grocery
Java Joes Coffeehouse,4.0,129,1,Des Moines,IA,50309,Coffee & Tea
Snookies Malt Shop,4.0,77,1,Des Moines,IA,50310,Ice Cream & Frozen Yogurt
Sam's Fine Food Egg Rolls,4.5,68,1,Des Moines,IA,50315,Chinese
Aroy-Dee,4.5,51,1,Des Moines,IA,50315,Vietnamese
Bauder Pharmacy,4.5,42,1,Des Moines,IA,50312,Drugstores
Donut Hut,4.5,42,1,Des Moines,IA,50310,Donuts
Ted's Coney Island,4.0,72,1,Des Moines,IA,50312,Burgers
C Fresh Market,4.5,48,1,Des Moines,IA,50314,Vietnamese
South Union Bread Cafe,4.0,55,1,Des Moines,IA,50309,Pizza
Classic Frozen Custard,4.5,47,1,Des Moines,IA,50320,Ice Cream & Frozen Yogurt
University Library Cafe,4.5,49,1,Des Moines,IA,50311,Cafes
Smokey Row Coffee,3.5,143,1,Des Moines,IA,50314,Coffee & Tea
La Cuscatleca Pupuseria & Restaurant,4.5,32,1,Des Moines,IA,50321,Salvadoran
Vietnam Cafe,4.5,60,1,Des Moines,IA,50310,Vietnamese
Lzaza Indo-Pak Cuisine,4.5,36,1,Des Moines,IA,50311,Pakistani
Capes Kafé,4.5,36,1,Des Moines,IA,50309,Cafes
Mars Coffee Bar,4.5,34,1,Des Moines,IA,50309,Coffee & Tea
Smitty's Tenderloins Shop,4.0,87,1,Des Moines,IA,50315,American (Traditional)
"Uncle Wendell's BBQ Catering, and Bakery",4.5,51,1,Des Moines,IA,50312,Barbeque
Black Cat Ice Cream,4.5,36,1,Des Moines,IA,50309,Desserts
Hiland Bakery,5.0,24,1,Des Moines,IA,50313,Bakeries
Palmers Deli and Market - Ingersoll,4.0,62,1,Des Moines,IA,50312,Delis
Nick's,4.0,68,1,Des Moines,IA,50315,Sandwiches
Pho 515,4.0,49,1,Des Moines,IA,50314,Vietnamese
Fawn's Asian Cuisine,4.0,43,1,Des Moines,IA,50316,Chinese
Pho 888,3.5,76,1,Des Moines,IA,50314,Vietnamese
Teriyaki House,4.5,29,1,Des Moines,IA,50316,Japanese
Tequila Restaurante & Cantina,4.5,40,1,Des Moines,IA,50317,Mexican
Fuzzy's Taco Shop,3.0,128,1,Des Moines,IA,50309,Mexican
Carl's Place,4.5,25,1,Des Moines,IA,50309,Dive Bars
Zombie Burger + Drink Lab,4.0,1016,2,Des Moines,IA,50309,Burgers
Wasabi Tao,4.5,295,2,Des Moines,IA,50309,Japanese
Fong's Pizza,4.0,556,2,Des Moines,IA,50309,Pizza
Centro,4.0,399,2,Des Moines,IA,50309,American (New)
El Bait Shop,4.5,351,2,Des Moines,IA,50309,Bars
Flying Mango,4.5,307,2,Des Moines,IA,50310,Barbeque
St Kilda,4.5,206,2,Des Moines,IA,50309,Cafes
La Mie,4.5,258,2,Des Moines,IA,50312,Bakeries
Americana,4.0,402,2,Des Moines,IA,50309,American (New)
Wasabi Chi,4.5,204,2,Des Moines,IA,50310,Sushi Bars
Eatery A,4.0,306,2,Des Moines,IA,50312,Mediterranean
Akebono 515,4.5,191,2,Des Moines,IA,50309,Sushi Bars
Jethro's BBQ,4.0,281,2,Des Moines,IA,50311,Barbeque
Bubba,4.0,221,2,Des Moines,IA,50309,Southern
Gong Fu Tea,5.0,62,2,Des Moines,IA,50309,Coffee & Tea
Woody's Smoke Shack,4.5,136,2,Des Moines,IA,50311,Barbeque
Hessen Haus,4.0,233,2,Des Moines,IA,50309,German
Simon's,4.5,109,2,Des Moines,IA,50322,Pizza
Gateway Market,4.0,169,2,Des Moines,IA,50312,Delis
Cafe Fuzion,4.5,95,2,Des Moines,IA,50316,Vietnamese
Smokey D's BBQ,4.0,265,2,Des Moines,IA,50313,Barbeque
Alba,4.0,144,2,Des Moines,IA,50309,American (New)
Molly's Cupcakes,4.5,69,2,Des Moines,IA,50309,Cupcakes
Open Sesame Cafe,4.0,138,2,Des Moines,IA,50309,Mediterranean
RoCA,4.0,138,2,Des Moines,IA,50309,Bars
Malo,3.5,258,2,Des Moines,IA,50309,Latin American
The Royal Mile,4.0,127,2,Des Moines,IA,50309,Pubs
Court Avenue Restaurant & Brewing,3.5,243,2,Des Moines,IA,50309,American (Traditional)
Kathmandu Restaurant,4.5,70,2,Des Moines,IA,50320,Indian
Sakari Sushi Lounge,4.0,146,2,Des Moines,IA,50312,Sushi Bars
Buzzard Billy's,4.0,159,2,Des Moines,IA,50309,Cajun/Creole
Skips,4.0,112,2,Des Moines,IA,50321,Desserts
Miyabi 9,4.0,131,2,Des Moines,IA,50309,Sushi Bars
Cheese Bar,4.5,69,2,Des Moines,IA,50312,Cheese Shops
Mullets,4.0,117,2,Des Moines,IA,50315,Breakfast & Brunch
Gusto Pizza,4.0,107,2,Des Moines,IA,50309,Pizza
Drake Diner,3.5,180,2,Des Moines,IA,50311,Diners
Iowa Taproom,3.5,180,2,Des Moines,IA,50309,American (Traditional)
Louie's Wine Dive,4.0,145,2,Des Moines,IA,50311,American (New)
Thai Flavors,4.0,104,2,Des Moines,IA,50316,Thai
Angry Goldfish Pub And Eatery,4.5,67,2,Des Moines,IA,50315,Pubs
The Stuffed Olive,4.5,70,2,Des Moines,IA,50309,Tapas Bars
Tursi's Latin King Italian Dining,4.0,130,2,Des Moines,IA,50317,Italian
Francies,4.5,76,2,Des Moines,IA,50321,American (Traditional)
Flix Brewhouse - Des Moines,3.5,171,2,Des Moines,IA,50310,Breweries
Crème Cupcake,4.0,96,2,Des Moines,IA,50312,Desserts
Reed's Hollow,4.0,69,2,Des Moines,IA,50310,American (New)
Chefs Kitchen,4.0,84,2,Des Moines,IA,50310,American (New)
Luigis Italian Restorante,4.5,64,2,Des Moines,IA,50320,Italian
Strudl Haus,4.0,68,2,Des Moines,IA,50315,Austrian
Proof,4.5,202,3,Des Moines,IA,50309,Mediterranean
Splash Seafood Bar & Grill,3.5,122,3,Des Moines,IA,50309,Seafood
Johnny's Italian Steakhouse,3.5,108,3,Des Moines,IA,50321,Italian
The Seafood Trap,4.5,32,3,Des Moines,IA,50316,Seafood
Sam & Gabes,4.0,50,3,Des Moines,IA,50309,American (New)
Aposto,4.5,23,3,Des Moines,IA,50314,Mediterranean
Baru 66,4.5,87,3,Windsor Heights,IA,50324,French
Fleming's Prime Steakhouse & Wine Bar,4.5,90,3,West Des Moines,IA,50266,Steakhouses
Sam & Gabe's,4.0,86,3,Urbandale,IA,50322,Italian
BOS,3.0,15,3,Des Moines,IA,50309,American (New)
Panera Bread,3.0,10,3,Des Moines,IA,50321,Salad
Trostel's Greenbriar,3.5,48,3,Johnston,IA,50131,Steakhouses
Johnny's Italian Steakhouse,3.0,66,3,Altoona,IA,50009,Steakhouses
AJ's Steakhouse,4.0,19,3,Altoona,IA,50009,Steakhouses
Miss NiNi's Desserterie,4.0,13,3,West Des Moines,IA,50266,Desserts
The Whiskey House and Bourbon Grill,3.0,28,3,Ankeny,IA,50023,Bars
Jimmy John's,3.0,3,3,Altoona,IA,50009,Sandwiches
801 Chophouse,4.0,144,4,Des Moines,IA,50309,Steakhouses
Jeannie's Bottle,3.0,5,4,Des Moines,IA,50310,Party & Event Planning
The Sports Page,2.5,11,4,Winterset,IA,50273,American (Traditional)
Coneflower Creamery,5.0,243,1,Omaha,NE,68131,Ice Cream & Frozen Yogurt
Howlin' Hounds Coffee,5.0,138,1,Omaha,NE,68102,Coffee & Tea
Amsterdam Falafel & Kabob,4.5,305,1,Omaha,NE,68132,Falafel
Culprit Cafe & Bakery,4.5,260,1,Omaha,NE,68102,Cafes
11-Worth Cafe,4.5,278,1,Omaha,NE,68105,American (Traditional)
Archetype Coffee,4.5,155,1,Omaha,NE,68131,Coffee & Tea
Tasty Pizza,4.5,108,1,Omaha,NE,68106,Pizza
Noli's Pizzeria,4.5,227,1,Omaha,NE,68131,Pizza
Orsi's Italian Bakery & Pizzeria,4.5,174,1,Omaha,NE,68108,Bakeries
El Basha,4.0,224,1,Omaha,NE,68114,Middle Eastern
Lisa's Radial Cafe,4.0,236,1,Omaha,NE,68131,Breakfast & Brunch
Taqueria Tijuana,4.5,182,1,Omaha,NE,68107,Tacos
Jacobo's Grocery,4.5,126,1,Omaha,NE,68107,Grocery
Ted and Wally's Ultra-Premium Homemade Ice Cream,4.0,325,1,Omaha,NE,68102,Ice Cream & Frozen Yogurt
Salween Thai,4.0,237,1,Omaha,NE,68132,Thai
Sweet Magnolias Bake Shop,4.5,88,1,Omaha,NE,68131,Bakeries
Thirst-Tea,4.5,125,1,Omaha,NE,68131,Coffee & Tea
Himalayan Java,4.5,107,1,Omaha,NE,68102,Coffee & Tea
Leo's Diner,4.0,154,1,Omaha,NE,68104,Diners
eCreamery Ice Cream & Gelato,4.0,174,1,Omaha,NE,68132,Ice Cream & Frozen Yogurt
Lighthouse Pizza,4.0,164,1,Omaha,NE,68114,Pizza
Louie M's Burger Lust,4.5,159,1,Omaha,NE,68108,Burgers
The Diner,4.0,189,1,Omaha,NE,68102,Diners
Mercy Thai Restaurant,4.5,109,1,Omaha,NE,68127,Thai
Muglife Coffee,4.5,60,1,Omaha,NE,68131,Coffee & Tea
Zen Coffee Company,5.0,45,1,Omaha,NE,68131,Coffee & Tea
Spielbound,4.5,62,1,Omaha,NE,68131,Coffee & Tea
Amateur Coffee,5.0,44,1,Omaha,NE,68131,Coffee & Tea
Bagel Bin,4.5,61,1,Omaha,NE,68144,Bakeries
California Tacos & More,4.0,230,1,Omaha,NE,68131,Mexican
Hartland Bar-B-Que,4.0,162,1,Omaha,NE,68104,Barbeque
Three Happiness Express,4.0,183,1,Omaha,NE,68106,Chinese
Well Grounded Coffee,5.0,45,1,Omaha,NE,68102,Coffee & Tea
Legacy Gyros,4.5,97,1,Omaha,NE,68130,Greek
El Rancho,4.5,83,1,Omaha,NE,68108,Mexican
Infusion Brewing Company,4.5,78,1,Omaha,NE,68104,Breweries
My Pie Pizza,4.5,81,1,Omaha,NE,68164,Pizza
Harold's Koffee House,4.5,93,1,Omaha,NE,68112,Breakfast & Brunch
Dinker's Bar,4.0,172,1,Omaha,NE,68105,Burgers
Saigon Bowl,4.0,162,1,Omaha,NE,68106,Vietnamese
Green Beans Coffee,5.0,49,1,Omaha,NE,68135,Coffee & Tea
Shirley's Diner,4.0,144,1,Omaha,NE,68137,Diners
Homy Inn,4.0,78,1,Omaha,NE,68104,Dive Bars
Legend Comics & Coffee,4.5,49,1,Omaha,NE,68106,Comic Books
Olsen Bake Shop,5.0,36,1,Omaha,NE,68108,Donuts
Ted and Wally's Ultra-Premium Homemade Ice Cream,4.5,51,1,Omaha,NE,68104,American (New)
Star Deli,4.0,85,1,Omaha,NE,68104,Sandwiches
Foodies,4.0,104,1,Omaha,NE,68114,Cafes
Los Portales,4.5,70,1,Omaha,NE,68108,Mexican
Azteca,4.0,121,1,Omaha,NE,68138,Mexican
Block 16,4.5,700,2,Omaha,NE,68102,American (Traditional)
Plank Seafood Provisions,4.5,766,2,Omaha,NE,68102,Seafood
Kitchen Table,4.5,406,2,Omaha,NE,68102,American (New)
Modern Love,4.5,319,2,Omaha,NE,68131,Vegan
Pitch Coal-fire Pizzeria,4.0,461,2,Omaha,NE,68132,Pizza
Dario's Brasserie,4.5,260,2,Omaha,NE,68132,French
Blue Sushi Sake Grill,4.0,527,2,Omaha,NE,68102,Sushi Bars
Saddle Creek Breakfast Club,4.5,175,2,Omaha,NE,68104,Breakfast & Brunch
Wilson & Washburn,4.0,310,2,Omaha,NE,68102,Bars
Twisted Cork Bistro,4.0,242,2,Omaha,NE,68114,American (New)
M's Pub,4.0,408,2,Omaha,NE,68102,American (New)
Lalibela Ethiopian Restaurant,4.5,153,2,Omaha,NE,68131,Ethiopian
Herbe Sainte,4.5,187,2,Omaha,NE,68106,Bars
Avoli Osteria,4.0,191,2,Omaha,NE,68132,Italian
Benson Brewery,4.0,255,2,Omaha,NE,68104,Gastropubs
Mangia Italiana,4.5,178,2,Omaha,NE,68122,Italian
Early Bird,4.0,229,2,Omaha,NE,68131,Breakfast & Brunch
The Berry & Rye,4.5,148,2,Omaha,NE,68108,Cocktail Bars
Upstream Brewing Co.,3.5,641,2,Omaha,NE,68102,Breweries
Via Farina,4.0,218,2,Omaha,NE,68108,Italian
Wicked Rabbit,4.5,135,2,Omaha,NE,68102,Cocktail Bars
Stirnella Bar & Kitchen,4.5,155,2,Omaha,NE,68131,Gastropubs
Railcar Modern American Kitchen,4.0,349,2,Omaha,NE,68154,American (New)
Krug Park,4.5,116,2,Omaha,NE,68104,Pubs
Saigon Surface,4.0,271,2,Omaha,NE,68102,Vietnamese
Mula Mexican Kitchen & Tequileria,4.0,277,2,Omaha,NE,68131,Bars
La Buvette Wine & Grocery,4.0,242,2,Omaha,NE,68102,"Beer, Wine & Spirits"
Marks Bistro,4.0,212,2,Omaha,NE,68132,American (New)
Blatt Beer & Table,4.0,285,2,Omaha,NE,68102,Gastropubs
Crescent Moon Ale House,4.0,246,2,Omaha,NE,68131,Pubs
Jackson Street Tavern,4.0,232,2,Omaha,NE,68102,American (New)
Jams,4.0,201,2,Omaha,NE,68114,Bars
Shucks Pacific Fish House and Oyster Bar,4.0,166,2,Omaha,NE,68144,Seafood
Spezia,4.0,208,2,Omaha,NE,68124,Italian
Yoshitomo,4.5,77,2,Omaha,NE,68104,Japanese
Shucks Fish House & Oyster Bar,4.5,131,2,Omaha,NE,68102,Seafood
Maru Sushi  Korean Grill,4.0,168,2,Omaha,NE,68137,Korean
Mercury,4.5,89,2,Omaha,NE,68102,American (New)
Le Bouillon,4.0,198,2,Omaha,NE,68102,French
Over Easy,4.0,251,2,Omaha,NE,68135,American (New)
Bailey's Breakfast & Lunch,4.0,150,2,Omaha,NE,68144,Breakfast & Brunch
Lombardo's Bistro & Bar,4.5,142,2,Omaha,NE,68164,Italian
Nicola's,4.0,225,2,Omaha,NE,68102,Italian
First Watch,4.0,184,2,Omaha,NE,68106,Cafes
Blatt Beer & Table,4.0,156,2,Omaha,NE,68130,American (Traditional)
Blue & Fly Asian Kitchen,4.0,114,2,Omaha,NE,68114,Chinese
Ling's Asian Cuisine,4.5,90,2,Omaha,NE,68136,Vietnamese
Corkscrew Wine & Cheese,4.5,58,2,Omaha,NE,68131,Wine Bars
Sushi Japan,4.0,122,2,Omaha,NE,68144,Japanese
Bonefish Grill,4.0,154,2,Omaha,NE,68114,Seafood
The Drover,4.0,590,3,Omaha,NE,68124,Steakhouses
The Grey Plume,4.5,268,3,Omaha,NE,68131,American (New)
Au Courant,4.5,135,3,Omaha,NE,68104,Modern European
Boiler Room,4.0,250,3,Omaha,NE,68102,American (New)
Dolce,4.5,135,3,Omaha,NE,68164,American (New)
Spencer's for Steaks & Chops,4.0,190,3,Omaha,NE,68102,Steakhouses
V. Mertz,4.0,93,3,Omaha,NE,68102,American (New)
Kith & Kin,4.0,100,3,Omaha,NE,68132,Southern
Le Voltaire,4.5,86,3,Omaha,NE,68154,French
Brother Sebastian's Steak House & Winery,4.0,158,3,Omaha,NE,68144,Steakhouses
Sullivan's Steakhouse,3.5,185,3,Omaha,NE,68102,Steakhouses
Kobe Steakhouse of Japan,4.0,97,3,Omaha,NE,68118,Steakhouses
Monarch Prime & Bar,4.0,50,3,Omaha,NE,68106,Steakhouses
Johnny's Italian Steakhouse,3.5,104,3,Omaha,NE,68118,Steakhouses
The Flatiron Cafe,4.0,47,3,Omaha,NE,68102,American (New)
Omaha Prime,3.5,100,3,Omaha,NE,68102,Steakhouses
Steak & Grapes,3.5,42,3,Omaha,NE,68130,"Beer, Wine & Spirits"
360 Steakhouse,3.5,48,3,Council Bluffs,IA,51501,Steakhouses
Omaha Press Club,3.5,6,3,Omaha,NE,68102,Venues & Event Spaces
Tiburon Golf Club,4.0,2,3,Omaha,NE,68136,Sports Bars
Starbucks,3.0,2,3,Omaha,NE,68137,Coffee & Tea
801 Chophouse at the Paxton,4.0,283,4,Omaha,NE,68102,Steakhouses
Mahogany Prime Steakhouse,4.5,169,4,Omaha,NE,68154,Steakhouses
Fleming's Prime Steakhouse & Wine Bar,4.0,116,4,Omaha,NE,68114,Wine Bars
Embassy Suites Hotel Omaha,3.0,73,4,Omaha,NE,68102,Hotels
El Rinconcito,3.0,13,4,Omaha,NE,68107,Salvadoran
Dynamo Donut & Coffee,4.0,1807,1,San Francisco,CA,94110,Coffee & Tea
XOX Truffles,4.5,577,1,San Francisco,CA,94133,Chocolatiers & Shops
Art's Cafe,4.0,1040,1,San Francisco,CA,94122,Diners
Humphry Slocombe Ice Cream,4.5,993,1,San Francisco,CA,94111,Ice Cream & Frozen Yogurt
Liguria Bakery,4.5,672,1,San Francisco,CA,94133,Bakeries
Lime Tree Southeast Asian Kitchen,4.0,1439,1,San Francisco,CA,94122,Singaporean
The Bird,4.0,1073,1,San Francisco,CA,94105,Chicken Shop
Truly Mediterranean,4.0,1138,1,San Francisco,CA,94103,Mediterranean
Loving Cup,4.0,1033,1,San Francisco,CA,94109,Desserts
Swensen's Ice Cream,4.5,979,1,San Francisco,CA,94109,Ice Cream & Frozen Yogurt
The Sentinel,4.0,1281,1,San Francisco,CA,94105,Sandwiches
Stella Pastry & Cafe,4.0,1200,1,San Francisco,CA,94133,Bakeries
Broken Record,4.0,1225,1,San Francisco,CA,94112,Dive Bars
Golden Gate Fortune Cookies,4.5,797,1,San Francisco,CA,94108,Bakeries
Pakwan Restaurant - 16th Street,4.0,1635,1,San Francisco,CA,94103,Indian
Hai Ky Noodles,4.0,848,1,San Francisco,CA,94109,Chinese
Polly Ann Ice Cream,4.0,1185,1,San Francisco,CA,94122,Ice Cream & Frozen Yogurt
Japanese Tea Garden,4.0,1254,1,San Francisco,CA,94118,Tea Rooms
The Flying Falafel,4.5,762,1,San Francisco,CA,94103,Falafel
Fresh Brew Coffee,4.5,485,1,San Francisco,CA,94108,Coffee & Tea
Coletta Gelato,5.0,321,1,San Francisco,CA,94107,Gelato
Cordon Bleu,4.0,1004,1,San Francisco,CA,94109,Vietnamese
Yamo,3.5,1877,1,San Francisco,CA,94110,Burmese
Pho Huynh Hiep 2 - Kevin's Noodle House,4.0,1490,1,San Francisco,CA,94122,Vietnamese
Basa Seafood Express,4.5,561,1,San Francisco,CA,94110,Seafood
Butter,4.0,1145,1,San Francisco,CA,94103,Dive Bars
Dinosaurs,4.0,853,1,San Francisco,CA,94114,Vietnamese
Boba Guys,4.0,1331,1,San Francisco,CA,94110,Bubble Tea
Zeitgeist,3.5,2616,1,San Francisco,CA,94103,Dive Bars
Toronado,4.0,1740,1,San Francisco,CA,94117,Dive Bars
El Metate Restaurant,4.0,1066,1,San Francisco,CA,94110,Mexican
Super Duper Burgers,4.0,1201,1,San Francisco,CA,94114,Burgers
Crossroads Cafe,4.0,918,1,San Francisco,CA,94107,Coffee & Tea
Cinderella Bakery & Cafe,4.0,840,1,San Francisco,CA,94118,Bakeries
Coffee Bar,4.0,1057,1,San Francisco,CA,94110,Coffee & Tea
Oasis Grill,4.0,1181,1,San Francisco,CA,94111,Mediterranean
Kingdom of Dumpling,3.5,1891,1,San Francisco,CA,94116,Dim Sum
"La Boulangerie de San Francisco, Pine",4.5,724,1,San Francisco,CA,94115,Bakeries
Palmyra,4.0,796,1,San Francisco,CA,94117,Mediterranean
Beanstalk Cafe,4.0,775,1,San Francisco,CA,94108,Coffee & Tea
House Of Pancakes,4.0,796,1,San Francisco,CA,94116,Chinese
Alimento,4.5,588,1,San Francisco,CA,94133,Gelato
Wooly Pig,4.5,598,1,San Francisco,CA,94107,Sandwiches
Joe's Ice Cream,4.0,806,1,San Francisco,CA,94121,Ice Cream & Frozen Yogurt
Milkbomb Ice Cream,4.5,433,1,San Francisco,CA,94107,Ice Cream & Frozen Yogurt
Cafe Bunn Mi,4.0,1132,1,San Francisco,CA,94118,Vietnamese
In-N-Out Burger,4.0,1696,1,San Francisco,CA,94133,Fast Food
Good Luck Dim Sum,4.0,1458,1,San Francisco,CA,94118,Dim Sum
Taqueria Guadalajara,4.0,851,1,San Francisco,CA,94112,Mexican
Beard Papa,4.0,989,1,San Francisco,CA,94103,Bakeries
The Buena Vista,4.0,2296,2,San Francisco,CA,94109,Bars
Neighbor Bakehouse,4.5,610,2,San Francisco,CA,94107,Bakeries
Deli Board,4.5,1166,2,San Francisco,CA,94103,Delis
Italian Homemade Company,4.5,1124,2,San Francisco,CA,94133,Grocery
Farmhouse Kitchen Thai Cuisine,4.0,1480,2,San Francisco,CA,94110,Thai
Lovejoy's Tea Room,4.5,1121,2,San Francisco,CA,94114,British
The Front Porch,4.0,2574,2,San Francisco,CA,94110,Southern
Gracias Madre,4.0,2915,2,San Francisco,CA,94110,Vegan
Craftsman and Wolves,4.0,1398,2,San Francisco,CA,94110,Bakeries
Hard Knox Cafe,4.0,2037,2,San Francisco,CA,94107,Soul Food
The Monk's Kettle,4.0,2080,2,San Francisco,CA,94103,Bars
The Ice Cream Bar,4.0,1260,2,San Francisco,CA,94117,Ice Cream & Frozen Yogurt
Tommaso's,4.0,1506,2,San Francisco,CA,94133,Italian
Ryoko's,4.0,2667,2,San Francisco,CA,94102,Sushi Bars
Sightglass Coffee,4.0,1676,2,San Francisco,CA,94103,Coffee & Tea
Molinari Delicatessen,4.5,1017,2,San Francisco,CA,94133,Delis
Boudin Bakery & Cafe,4.0,2994,2,San Francisco,CA,94133,Bakeries
The Original Ghirardelli Ice Cream & Chocolate Shop,4.0,2297,2,San Francisco,CA,94109,Ice Cream & Frozen Yogurt
Samovar Tea - Yerba Buena Gardens,4.0,2217,2,San Francisco,CA,94103,Tea Rooms
La Fusión,4.5,1068,2,San Francisco,CA,94104,Latin American
Mymy,4.0,1504,2,San Francisco,CA,94109,Breakfast & Brunch
Woodhouse Fish,4.0,1576,2,San Francisco,CA,94114,Seafood
B Star Bar,4.0,1752,2,San Francisco,CA,94118,Burmese
Mensho Tokyo,4.0,1612,2,San Francisco,CA,94102,Ramen
Eight AM,4.5,974,2,San Francisco,CA,94133,American (New)
Pacific Catch,4.0,1519,2,San Francisco,CA,94123,Seafood
DOSA on Valencia,4.0,2207,2,San Francisco,CA,94110,Indian
Bella Trattoria,4.0,1262,2,San Francisco,CA,94118,Italian
Pizzetta 211,4.5,1172,2,San Francisco,CA,94121,Pizza
Ebisu,4.0,1672,2,San Francisco,CA,94122,Sushi Bars
The Taco Shop At Underdog's,4.0,1695,2,San Francisco,CA,94122,Sports Bars
Roam Artisan Burgers,4.0,1482,2,San Francisco,CA,94123,Burgers
Farm : Table,4.0,1603,2,San Francisco,CA,94109,Coffee & Tea
The View Lounge,4.0,1501,2,San Francisco,CA,94103,Lounges
Tuba Authentic Turkish Restaurant,4.5,915,2,San Francisco,CA,94110,Mediterranean
La Mediterranee,4.0,1408,2,San Francisco,CA,94115,Middle Eastern
Leopold's,4.5,984,2,San Francisco,CA,94109,German
Surisan,4.5,954,2,San Francisco,CA,94133,Korean
Tadu Ethiopian Kitchen,4.5,577,2,San Francisco,CA,94102,Ethiopian
Izakaya Sozai,4.0,1971,2,San Francisco,CA,94122,Ramen
El Techo,4.0,1542,2,San Francisco,CA,94110,Latin American
Sushi Zone,4.0,1022,2,San Francisco,CA,94103,Sushi Bars
Katana-Ya,3.5,4029,2,San Francisco,CA,94102,Sushi Bars
Parada 22,4.0,1065,2,San Francisco,CA,94117,Latin American
Akiko's Restaurant,4.0,1732,2,San Francisco,CA,94108,Sushi Bars
Blackwood,4.0,1329,2,San Francisco,CA,94123,Thai
The Alembic,4.0,1646,2,San Francisco,CA,94117,Bars
Amélie,4.0,1285,2,San Francisco,CA,94109,Wine Bars
Limón Rotisserie,3.5,2351,2,San Francisco,CA,94110,Latin American
Smuggler's Cove,4.0,1609,2,San Francisco,CA,94102,Venues & Event Spaces
Flour + Water,3.5,2150,3,San Francisco,CA,94110,Italian
Cockscomb,4.0,1027,3,San Francisco,CA,94107,Bars
Yank Sing,3.5,2405,3,San Francisco,CA,94105,Dim Sum
Mourad Restaurant,4.0,825,3,San Francisco,CA,94105,Moroccan
Amber India,4.0,1931,3,San Francisco,CA,94103,Indian
Rich Table,4.0,1036,3,San Francisco,CA,94102,American (New)
Kabuto Restaurant,4.0,980,3,San Francisco,CA,94118,Sushi Bars
Press Club,4.0,1126,3,San Francisco,CA,94103,Wine Bars
The Richmond,4.5,652,3,San Francisco,CA,94118,Wine Bars
The Rotunda,4.0,1494,3,San Francisco,CA,94108,American (New)
Prospect,4.0,1485,3,San Francisco,CA,94105,American (New)
SPQR,3.5,1864,3,San Francisco,CA,94115,Italian
Crab House at Pier 39,3.5,2059,3,San Francisco,CA,94133,Seafood
Cotogna,4.0,1297,3,San Francisco,CA,94133,Italian
Bouche,4.5,706,3,San Francisco,CA,94108,French
Town Hall,3.5,1885,3,San Francisco,CA,94105,American (New)
Bluestem Brasserie,3.5,1550,3,San Francisco,CA,94103,Brasseries
Pläj Scandinavian Restaurant & Bar,4.0,611,3,San Francisco,CA,94102,Scandinavian
Albona Ristorante Istriano,4.5,655,3,San Francisco,CA,94133,Italian
Ozumo,3.5,1998,3,San Francisco,CA,94105,Sushi Bars
Twenty Five Lusk,4.0,1338,3,San Francisco,CA,94107,American (New)
The Fly Trap,4.0,943,3,San Francisco,CA,94107,Bars
Nihon Whisky Lounge,3.5,1367,3,San Francisco,CA,94103,Japanese
Capannina,4.0,783,3,San Francisco,CA,94123,Italian
Fringale,4.0,1038,3,San Francisco,CA,94107,French
Prubechu,4.5,328,3,San Francisco,CA,94110,Guamanian
EPIC Steak,3.5,2058,3,San Francisco,CA,94105,Steakhouses
Ristorante Milano,4.0,678,3,San Francisco,CA,94109,Italian
The Cavalier,4.0,936,3,San Francisco,CA,94103,American (New)
Monsieur Benjamin,4.0,815,3,San Francisco,CA,94102,French
Le Colonial,3.5,1576,3,San Francisco,CA,94109,Vietnamese
Commonwealth,4.0,994,3,San Francisco,CA,94110,American (New)
Locanda,4.0,937,3,San Francisco,CA,94110,Italian
Christopher Elbow Artisanal Chocolate,4.5,412,3,San Francisco,CA,94102,Desserts
