Restaurant,ID,Rating,Reviews,Price,City,State,ZipCode,Category
Señor Sisig,ma-IFK7XaRdVwA9lxNyMXA,4,1418,1,San Francisco,CA,94104,Filipino
Seasoned Vegan,IJg3TdXz8IzKTfcspmr8MQ,4,877,2,New York,NY,10026,Vegan
Seasoned Vegan,IJg3TdXz8IzKTfcspmr8MQ,4,877,2,New York,NY,10026,Vegan
Secchu Yokota,ynR4-QgEOsE7VhNfIWo73w,5,65,4,New York,NY,10009,Japanese
Secchu Yokota,ynR4-QgEOsE7VhNfIWo73w,5,65,4,New York,NY,10009,Japanese
Seven Hills,dTWMVRcMVC4zynbFQC7A2A,4.5,904,3,San Francisco,CA,94109,Italian
Seven Hills,dTWMVRcMVC4zynbFQC7A2A,4.5,904,3,San Francisco,CA,94109,Italian
SF Hole In The Wall Pizza,iQwdiPPdfM5JqUPYmHo8Fg,3.5,184,1,San Francisco,CA,94123,Pizza
Sf Martin House,yhz_CUlc-U-r1DFmSiSOEw,5,8,2,Atlantic,IA,50022,Hotels
Sfoglia Restaurant,3P8hb1ZOCA8IjEGfqpSpxg,4,257,3,New York,NY,10128,Italian
Sfoglia Restaurant,3P8hb1ZOCA8IjEGfqpSpxg,4,257,3,New York,NY,10128,Italian
Shabushabu Macoron,R9jTfyPlnfk23gy8VCCVAg,4.5,41,4,New York,NY,10002,Japanese
Shabushabu Macoron,R9jTfyPlnfk23gy8VCCVAg,4.5,41,4,New York,NY,10002,Japanese
Shake Shack,wXpCNNTT2kqh-fTnSWXdEA,4,2287,2,New York,NY,10024,Burgers
Shake Shack,wXpCNNTT2kqh-fTnSWXdEA,4,2287,2,New York,NY,10024,Burgers
Shake Shack,FEVQpbOPOwAPNIgO7D3xxw,4,5461,2,New York,NY,10010,Burgers
Shalel Kitchen,Bt6RoIcazXayp1a8lMSvzA,4,571,2,New York,NY,10023,Lounges
Shalimar,6KhSJxwHTQqHiaT35TDkQQ,4,1371,2,San Francisco,CA,94102,Pakistani
Shanghai Asian Manor,R26zweQ8-xoZS7iHkXQOvw,4,1396,2,New York,NY,10013,Shanghainese
Shanghai Cafe,x_t-FtDa5HVgc-wecp0HBg,3.5,2026,1,New York,NY,10013,Shanghainese
Sheba Piano Lounge,TDG3DA5JtG3fdt4tqYJ94g,4,555,2,San Francisco,CA,94115,Ethiopian
Shiny Tea,#NAME?,4.5,90,1,New York,NY,10025,Bubble Tea
Shizen Vegan Sushi Bar & Izakaya,CYttYTEiQuhSfo3SEh79fA,4.5,1177,2,San Francisco,CA,94103,Sushi Bars
Shopsin's,6jsGtz0vwEGZ44urQKQkeQ,4,671,2,New York,NY,10002,Diners
Shu Jiao Fu Zhou Cuisine Restaurant,lynQoI3w_pzYfHGeuUU-Qg,4.5,547,1,New York,NY,10002,Chinese
Shucks Legacy Fish House & Oyster Bar,uIxgDmKHG_-IlvufyVQ_vA,4,81,2,Omaha,NE,68130,Seafood
Shucks Pacific Fish House and Oyster Bar,qXMgwiqV7xK0F3fpLAcHmA,4,166,2,Omaha,NE,68144,Seafood
Shucks Pacific Fish House and Oyster Bar,qXMgwiqV7xK0F3fpLAcHmA,4,166,2,Omaha,NE,68144,Seafood
Shuko,EBIjeMlkgU12CyCcUDj-kg,4,241,4,New York,NY,10003,Japanese
Shun Lee West,_RhAY03oEBw9HNwUAJyBCw,3,410,3,New York,NY,10023,Chinese
Siam Table,ioDvbtSE-SEoaRHj9c3dsw,4.5,32,2,Ankeny,IA,50023,Thai
Sidewalk Tacos,_VXlKJEUEoP0wG6ZxruteQ,4.5,50,1,New York,NY,10029,Food Trucks
Sido Falafel & More,XCpvVDi-eMDid3s6LrDIuw,4,144,1,New York,NY,10023,Falafel
Sift Dessert Bar,R69dsC7QTTf-XwTDJawMHQ,4,644,2,San Francisco,CA,94115,Desserts
Sightglass Coffee,VD527WwvrhE3Nhzf5vaMNw,4,1674,2,San Francisco,CA,94103,Coffee & Tea
Silver Moon Bakery,LXxYiSqSereUtkY6EDEnHQ,3.5,375,2,New York,NY,10025,Bakeries
Simple NYC,AjlmpAQV8W4--y0EksO-9g,4.5,298,2,New York,NY,10002,Poke
Simply Delicious Restaurant,ff_arvBSF39GlZAs79SLzw,4.5,23,2,Valley,NE,68064,American (Traditional)
Simply Delicious Restaurant,ff_arvBSF39GlZAs79SLzw,4.5,23,2,Valley,NE,68064,American (Traditional)
Sing's Deli,o5Rkhc6jx3uTXhQko6RO1w,3,6,4,New York,NY,10128,Delis
Sing's Deli,o5Rkhc6jx3uTXhQko6RO1w,3,6,4,New York,NY,10128,Delis
Sisig City,PEeoyqiSGpWpZ9hOMyibvw,2.5,2,4,Staten Island,NY,10305,Filipino
Sisig City,PEeoyqiSGpWpZ9hOMyibvw,2.5,2,4,Staten Island,NY,10305,Filipino
Skips,dyNd8crEoqG1gyXtvoHpqw,4,112,2,Des Moines,IA,50321,Desserts
Sky Terrace Rooftop Bar,4VZjs__jJSrhvc7-b76WWw,3.5,76,3,New York,NY,10019,Lounges
S'MAC,bRPq-Nmct5bOuOtsu8fC7Q,3.5,2075,2,New York,NY,10003,American (Traditional)
Smitten Ice Cream,mMiOVbGovegeBg-6YyqDxA,4,2344,1,San Francisco,CA,94102,Ice Cream & Frozen Yogurt
Smitten Ice Cream,EOkEoUwjJzc2hB5ny6_oXA,4,261,2,San Francisco,CA,94115,Ice Cream & Frozen Yogurt
Smitten Ice Cream,mMiOVbGovegeBg-6YyqDxA,4,2344,1,San Francisco,CA,94102,Ice Cream & Frozen Yogurt
Smitten Ice Cream,mMiOVbGovegeBg-6YyqDxA,4,2344,1,San Francisco,CA,94102,Ice Cream & Frozen Yogurt
Smitty's Lounge,bEzIJpHivwbjQlhOs3cB2Q,2,1,3,Tabor,IA,51653,Bars
Smitty's Tenderloins Shop,S7ce02Nxsy9bLmBUQnArmg,4,87,1,Des Moines,IA,50315,American (Traditional)
Smoke Jazz & Supper Club,trbr9pYDDmXCj9z8m2d6LQ,4,333,2,New York,NY,10025,Jazz & Blues
Smokey D's BBQ,X0ms0azAn8rQyADIG-TPGQ,4,265,2,Des Moines,IA,50313,Barbeque
Smokey Row Coffee,nYHazueWkrAEC4Ju9aqFiw,4.5,27,1,Pella,IA,50219,Coffee & Tea
Smokey Row Coffee House,L-SIm8J6XXdaokEUNl1xtw,4.5,23,1,Oskaloosa,IA,52577,Sandwiches
Smokin G's BBQ,PVBJTWEEgIH-14V_Si98iA,4,18,2,Marshalltown,IA,50158,Barbeque
Sned's Raceway Cafe,rAhg2kw6Egr981U-4a_zdg,3.5,3,2,Newton,IA,50208,Pizza
Snowdays,7jXNphhpZZ2YE37E9jP60g,4,1085,1,New York,NY,10003,Shaved Ice
Socarrat Paella Bar - Nolita,7SekluUz__l0ZtPOaLBUeQ,4,421,3,New York,NY,10012,Spanish
Sodini's Green Valley Restaurant,iZCSLA7clUGpUFzRnZtQkw,4,831,2,San Francisco,CA,94133,Italian
Soft Swerve,7-jMpWGUxPB8EEtmoqNdqg,4.5,1401,1,New York,NY,10002,Ice Cream & Frozen Yogurt
Soft Swerve,7-jMpWGUxPB8EEtmoqNdqg,4.5,1401,1,New York,NY,10002,Ice Cream & Frozen Yogurt
Song Tea & Ceramics,6YSoN27f_p4ExWIX3j2X5g,5,57,3,San Francisco,CA,94115,Coffee & Tea
Sonic Drive-In,HFYCYPT0ZsYK4dmc-Jn7NA,1.5,11,1,Gretna,NE,68028,Fast Food
Sons & Daughters,GoIbbBYDyr8W46YmxJct-g,4,624,4,San Francisco,CA,94108,American (New)
Sons & Daughters,GoIbbBYDyr8W46YmxJct-g,4,624,4,San Francisco,CA,94108,American (New)
Son's Addition,bOFgkNT9z0TczFvL0Y7Bng,4,155,3,San Francisco,CA,94110,American (New)
Sophie's Crepes,cegatrLOnlyeSgDpYOua2g,4,1631,1,San Francisco,CA,94115,Desserts
Sorrel,JoU4A0wItwpBr1s-pyiCxg,4.5,111,3,San Francisco,CA,94107,American (New)
Sorriso Grille,_sHmsJmzsaLyvIkNUrlpSw,4.5,32,1,Ankeny,IA,50023,American (Traditional)
Sotto Mare Oysteria & Seafood,8dUaybEPHsZMgr1iKgqgMQ,4.5,3219,2,San Francisco,CA,94133,Seafood
Sotto Mare Oysteria & Seafood,8dUaybEPHsZMgr1iKgqgMQ,4.5,3219,2,San Francisco,CA,94133,Seafood
SpaHa Soul,cqdg3bP870-y2cHzckLcFw,4.5,106,2,New York,NY,10035,Soul Food
Spencer's for Steaks & Chops,R1Nmdyj4BHBDv4N9GzB_vQ,4,190,3,Omaha,NE,68102,Steakhouses
Spencer's for Steaks & Chops,R1Nmdyj4BHBDv4N9GzB_vQ,4,190,3,Omaha,NE,68102,Steakhouses
Spicy Village,8ig0yf0003DAp4YOGTlbVg,4,536,1,New York,NY,10002,Chinese
Spikers Sports & Spirits,nru7ocpfkxXxpJEDRU-GgQ,3.5,6,1,Gretna,NE,68028,Sports Bars
Spike's Coffees & Teas,2hR4tWOCcz88HFYB4U3FkA,4.5,197,1,San Francisco,CA,94114,Coffee & Tea
SPIN! Neapolitan Pizza,Fc4AgByVs2BZxFF50ETjsA,4,134,2,Papillion,NE,68046,Pizza
Splash Seafood Bar & Grill,G3qLA9oOqSb1KNMNMFbuvg,3.5,122,3,Des Moines,IA,50309,Seafood
Splash Seafood Bar & Grill,G3qLA9oOqSb1KNMNMFbuvg,3.5,122,3,Des Moines,IA,50309,Seafood
Splash Seafood Bar & Grill,G3qLA9oOqSb1KNMNMFbuvg,3.5,122,3,Des Moines,IA,50309,Seafood
Spot Dessert Bar,ikazsJps1k-Br2FbunwCtg,4,2669,2,New York,NY,10003,Desserts
SPQR,uEucSd4jwY_zb10AcEye_g,3.5,1862,3,San Francisco,CA,94115,Italian
Spreadhouse Cafe,wTA00Dov2lFYXKnZ58eXAQ,4,353,1,New York,NY,10002,Cafes
Springfield Drug,9XAe43anMKAOuVszIATrKg,5,6,1,Springfield,NE,68059,Drugstores
Spruce,ZfMLpV7p3EvRv3Idpx89sQ,4,1782,4,San Francisco,CA,94118,American (Traditional)
Squat & Gobble,C-FmlwtyYfNJ_47T0xyS1g,3.5,837,2,San Francisco,CA,94123,Creperies
St Kilda,Dm7AtN32TIdWUWdYJt2fYw,4.5,203,2,Des Moines,IA,50309,Cafes
Starbelly,J7_-faNq_Ag9qTOlDn81Pw,4,1640,2,San Francisco,CA,94114,Comfort Food
Starbucks,x20LztbiGbYanQOcMArGjQ,4.5,3,3,Council Bluffs,IA,51501,Coffee & Tea
Starbucks,x20LztbiGbYanQOcMArGjQ,4.5,3,3,Council Bluffs,IA,51501,Coffee & Tea
Starbucks,h8YR7eTACfNv9hdjbjcjbA,3,5,3,New York,NY,10025,Coffee & Tea
Starbucks,QWsWHsYx1_jqjLZ5hvTKmw,3,2,3,Omaha,NE,68137,Coffee & Tea
Starbucks,QWsWHsYx1_jqjLZ5hvTKmw,3,2,3,Omaha,NE,68137,Coffee & Tea
Starbucks,QWsWHsYx1_jqjLZ5hvTKmw,3,2,3,Omaha,NE,68137,Coffee & Tea
Starbucks,eD-2M5raT0yHD9mEAmWtWw,3.5,141,1,San Francisco,CA,94123,Coffee & Tea
Starbucks,0JALmnz7zGgUPE7gU5JXhA,3.5,11,4,San Francisco,CA,94115,Coffee & Tea
Starbucks,TTE4bhJAxT7VoItXHxuVRw,3,88,1,San Francisco,CA,94115,Coffee & Tea
Starbucks,aI8ZuaVOMPJLHDirI_CrNw,4,26,1,San Francisco,CA,94115,Coffee & Tea
Starbucks,zXRXuOL92IweSEymGQ5lbw,3,89,1,San Francisco,CA,94115,Coffee & Tea
Starbucks,0JALmnz7zGgUPE7gU5JXhA,3.5,11,4,San Francisco,CA,94115,Coffee & Tea
Starbuck's,AhjA39O28oquZgI5YTPrnw,4,16,1,Nevada,IA,50201,Ice Cream & Frozen Yogurt
Starlite Lounge & Banquet Room,vDPN2pR1d1hDeLqdHA6Ssg,4.5,71,2,Lincoln,NE,68508,Lounges
State Bird Provisions,QZQGRJZ4bZCmNoXjs3z1XQ,4,2477,3,San Francisco,CA,94115,Tapas/Small Plates
State Bird Provisions,QZQGRJZ4bZCmNoXjs3z1XQ,4,2477,3,San Francisco,CA,94115,Tapas/Small Plates
Stax Ice Cream,#NAME?,4.5,304,1,New York,NY,10002,Ice Cream & Frozen Yogurt
Steak & Grapes,a4qnKwOdNL6s6hTgWCodCA,3.5,42,3,Omaha,NE,68130,"Beer, Wine & Spirits"
Steak & Grapes,a4qnKwOdNL6s6hTgWCodCA,3.5,42,3,Omaha,NE,68130,"Beer, Wine & Spirits"
Steak & Grapes,a4qnKwOdNL6s6hTgWCodCA,3.5,42,3,Omaha,NE,68130,"Beer, Wine & Spirits"
Steak & Grapes,a4qnKwOdNL6s6hTgWCodCA,3.5,42,3,Omaha,NE,68130,"Beer, Wine & Spirits"
Stella Pastry & Cafe,Av-PbVkajf1XrgqIS8POSQ,4,1200,1,San Francisco,CA,94133,Bakeries
Stella Pastry & Cafe,Av-PbVkajf1XrgqIS8POSQ,4,1200,1,San Francisco,CA,94133,Bakeries
Stick With Me,uEYHwZmVy6EciszazojznA,4.5,207,3,New York,NY,10012,Chocolatiers & Shops
Stomping Grounds,uRKuCqTanuxWZFn-24jfIQ,3.5,104,2,Ames,IA,50014,Bars
Stones Throw,uvQDJdwQM_pe_blEYQlgSg,4.5,846,3,San Francisco,CA,94109,American (New)
Storico,k1zrPPGGMQdlHopP3MnxrQ,4,185,3,New York,NY,10024,Italian
Strip House,DijUyfUGs6WoN4dp0_OANQ,4,908,4,New York,NY,10003,Steakhouses
Stuart Bowl & Lounge,3yF0VU9Q6wSc06vJ3enThA,4.5,3,2,Stuart,IA,50250,Bowling
Stuffed Ice Cream,0kH1mGuqIb5rOrvCKGsWtA,4.5,472,1,New York,NY,10003,Ice Cream & Frozen Yogurt
Sub City,PCN2lEFcCfJsPUeXdfSLyQ,5,20,1,Marshalltown,IA,50158,Sandwiches
Sub City,PCN2lEFcCfJsPUeXdfSLyQ,5,20,1,Marshalltown,IA,50158,Sandwiches
SubCulture Dining,sX1YVKCSXqp03HdUm7iBZg,4.5,30,4,New York,NY,10023,American (New)
Subway,jkVKr5F-srVcWOnZwCo2fQ,2.5,3,1,Adair,IA,50002,Sandwiches
Subway,4vEJlU_-8eaehHMYoMpfCw,3.5,4,1,Atlantic,IA,50022,Fast Food
Subway,cc2GuMr0wIAxE3uKTRjVlw,3.5,3,1,Blair,NE,68008,Sandwiches
Subway,g3LNPbYJ8aQldraCUbYxfQ,2.5,3,1,Gretna,NE,68028,Sandwiches
Subway,D1DsXYOkWsyzMcZhrwPu9g,1.5,2,1,Gretna,NE,68028,Sandwiches
Subway,MVvuJ4JrxcraH8vRH2EB1g,4,3,1,Stuart,IA,50250,Fast Food
Suds n Jugs,wNpGejwXYyGdv_24oHSK7g,4,4,2,Onawa,IA,51040,Burgers
Sugar Factory,QA3PkY9R7qFeg7CVRZHsAw,3,312,3,New York,NY,10023,Bars
Sugar Sweet Sunshine Bakery,qVSOes5JoWc5_umv4nd4Hg,4,1996,1,New York,NY,10002,Bakeries
Sugar Sweet Sunshine Bakery,qVSOes5JoWc5_umv4nd4Hg,4,1996,1,New York,NY,10002,Bakeries
Sullivan's Steakhouse,bH-jkmhifSIsIo7dCo08Ww,3.5,185,3,Omaha,NE,68102,Steakhouses
Sullivan's Steakhouse,bH-jkmhifSIsIo7dCo08Ww,3.5,185,3,Omaha,NE,68102,Steakhouses
Sundaes and Cones,TPBTUvbBVUfJeEWWy1o1QQ,4.5,1393,1,New York,NY,10003,Ice Cream & Frozen Yogurt
Sunday Bird,1nYJIXhpe2oLQwexFGdxWQ,3.5,51,1,San Francisco,CA,94115,Korean
Sunny and Annie's,pWywDImlX0n_XKPNg0Bizg,4.5,440,1,New York,NY,10003,Sandwiches
Super Duper Burgers,CR5_3AHC-CqySDwOrynxWA,4,774,2,San Francisco,CA,94123,Burgers
Super Duper Burgers,hXeusGZQvH5oMxaR6XgYwA,4,1201,1,San Francisco,CA,94114,Burgers
Super Duper Burgers,zjlwTVZOyCU8OzzUPEavQQ,4,2558,2,San Francisco,CA,94103,Burgers
Super Duper Burgers,uK9gleO9ufjw53z-qekWaw,4,1218,2,San Francisco,CA,94103,Burgers
Super Tacos,R4L19kfjFVoJoiRw_nXmqg,3.5,133,1,New York,NY,10025,Mexican
Super Taste,bT4CDzyhV-frXV6ijvXnvw,4,478,1,New York,NY,10002,Chinese
Superiority Burger,tf3RVircY9-8adku41N6VQ,4,463,1,New York,NY,10009,Burgers
Supermoon Bakehouse,b5x-Fw7I7Y88TdFIzvbsnw,4,407,2,New York,NY,10002,Bakeries
Suppenküche,DGyoVB9PdI9_jw0CNi_OPg,4,3000,2,San Francisco,CA,94102,German
Suppenküche,DGyoVB9PdI9_jw0CNi_OPg,4,3000,2,San Francisco,CA,94102,German
Surisan,i09UMzccKgyLwGYKDVP28w,4.5,947,2,San Francisco,CA,94133,Korean
Sushi Daizen,JPEIN-ZFo0-6X06nz6cfYA,4.5,86,4,Long Island City,NY,11101,Sushi Bars
Sushi Dojo NYC,je92kXXWjANmiN-dfwNapg,4,360,4,New York,NY,10009,Sushi Bars
Sushi Dojo NYC,je92kXXWjANmiN-dfwNapg,4,360,4,New York,NY,10009,Sushi Bars
Sushi Hon,3MRyd2-Zx9smDLXWPAL3kw,4.5,224,4,San Francisco,CA,94110,Japanese
Sushi Japan,yzH7tpR2YaB3HSQCxEJf7g,4,122,2,Omaha,NE,68144,Japanese
Sushi Japan,yzH7tpR2YaB3HSQCxEJf7g,4,122,2,Omaha,NE,68144,Japanese
Sushi Kaito,vX0_qcuVXoeeH1_24I8lSA,4.5,115,4,New York,NY,10023,Sushi Bars
Sushi Time,OzFb5aZuA3RGV_YZlxorNg,4,695,2,San Francisco,CA,94114,Japanese
Sushi Yasaka,HZWHBfeuP4Fb6y8b8uqnbA,4,1551,2,New York,NY,10023,Japanese
Sushi Zo,GknCLz8E_mC211psEX8lYg,4.5,66,4,New York,NY,10012,Japanese
Sushi Zone,M175LTlKPJjAWREIUPyMGg,4,1022,2,San Francisco,CA,94103,Sushi Bars
Sushirrito,rMuLW1qVB-deU5NStYerWA,4,1405,2,San Francisco,CA,94108,Japanese
SusieCakes,MKjhQLLVP0udUB6P-rv_Aw,4,1052,2,San Francisco,CA,94123,Bakeries
Suzu Noodle House,gPUXFQkf4koX8CmWJR7wMg,3.5,1402,2,San Francisco,CA,94115,Noodles
Swan Oyster Depot,eI0DpD2Xx8hFlk7eAdFCqQ,4,2519,2,San Francisco,CA,94109,Seafood
Swan Oyster Depot,eI0DpD2Xx8hFlk7eAdFCqQ,4,2519,2,San Francisco,CA,94109,Seafood
Swartz's Delicatessen & Bagels,4THBKSwHCDVBMvowM5HbRQ,4,147,2,Omaha,NE,68114,Sandwiches
Sweet Chick,8F81LrdFm6P5kkFpsw0n0w,4,1296,2,New York,NY,10002,Southern
Sweet Joy Shoppe,1YOlhJBZyVwEDjpr6T2BNw,4.5,8,1,Atlantic,IA,50022,Desserts
Sweet Lime Thai Cuisine,Ldq4XfNsXM-ciulyDUlMmw,4,429,2,San Francisco,CA,94115,Thai
Sweet Lime Thai Food Express,Tz5zhbsRpEMYhezPnXIYIA,3.5,16,1,Springfield,NE,68059,Thai
Sweet Maple,#NAME?,4,3057,2,San Francisco,CA,94115,American (Traditional)
Sweet Moment,UZViRVpxNZvOM5KarmbT1g,4.5,560,2,New York,NY,10013,Coffee & Tea
Sweet Swirls Rolled Ice Cream,ERIZY-v59qFcOVf4Qf9D5g,4.5,40,2,Ankeny,IA,50023,Food Trucks
Swensen's Ice Cream,cf6el4kGXe686x4Kb6F18Q,4.5,979,1,San Francisco,CA,94109,Ice Cream & Frozen Yogurt
Szechuan Garden,xCHApgtkLpEyh0lz-uhZvg,4,212,2,New York,NY,10025,Szechuan
Table d'Hôte,RP02PZPNdhfoL-TjOMiKVg,4,139,2,New York,NY,10128,French
Tacko,uUWH7T9V0kyu-3nig_gatQ,4,670,2,San Francisco,CA,94123,Mexican
Taco Bell,BSWMsc1jV-owmpLqy7UlSg,3,2,1,Atlantic,IA,50022,Fast Food
Taco John's,KMyVoK4d4-rN0MPAWddodw,1.5,4,1,Gretna,NE,68028,Mexican
Taco John's,F7E-9ORt1Gzhq8qTf2nmhA,4,11,1,Marshalltown,IA,50158,Fast Food
Taco John's,06BaeEKdkATpkE3lKfyX9Q,3,6,1,Newton,IA,50208,Mexican
Taco Mix,hSkeb_lmfxnoqg7EVo19Vw,4,320,1,New York,NY,10029,Mexican
Tacolicious,hcGIDuoE0Hn3-XKuICP0mg,3.5,1504,2,San Francisco,CA,94123,Mexican
Tacopocalypse,59rNUb52GF0KVka2cTQdgw,3.5,315,1,Des Moines,IA,50309,Mexican
Tacorea,u39mZEYojBiNic3lqKhPNw,4.5,1236,1,San Francisco,CA,94108,Mexican
Tacos Mariana's,ezUKFaVKHqgb6OEN5akdiw,4.5,134,1,Des Moines,IA,50311,Mexican
Tacos Y Mariscos Maravilla,Tz-l6IqYlDQQO2RBVoHk4g,4.5,8,1,Marshalltown,IA,50158,Mexican
Tacos Y Quesadillas Mexico,m8z1eTTetr-JbSM1HU2t6Q,4,44,1,Manhattan,NY,10019,Food Trucks
Tacos Y Quesadillas Mexico,XGdUYzkPkX94RoLlPDymeQ,4,30,1,New York,NY,10023,Street Vendors
Tadich Grill,WxxE5kE8omgQhJE8sWIvmA,4,2189,3,San Francisco,CA,94111,Seafood
Tadich Grill,WxxE5kE8omgQhJE8sWIvmA,4,2189,3,San Francisco,CA,94111,Seafood
Tadu Ethiopian Kitchen,xkTx2lxZQptqxNeCBCaArA,4.5,575,2,San Francisco,CA,94102,Ethiopian
Taiyaki NYC,vk7W3_sQwr7eZbRFsXv6rw,4.5,2238,1,New York,NY,10013,Ice Cream & Frozen Yogurt
Taiyaki NYC,vk7W3_sQwr7eZbRFsXv6rw,4.5,2238,1,New York,NY,10013,Ice Cream & Frozen Yogurt
Talia's Steakhouse & Bar,vdmLsd-_-EQ7W6TnvfYdAQ,3,284,3,New York,NY,10025,Steakhouses
Tan Tan Coffee Shop,Dq4nwjdpoA1xqmPguJwf6w,4,61,1,San Francisco,CA,94115,Coffee & Tea
Tanguito,AdupguljIIejtEOnExddkQ,4,553,1,San Francisco,CA,94133,Argentine
Tanpopo,ld0mW_4EUFVK-izi5mD3GA,3.5,1354,2,San Francisco,CA,94115,Ramen
Tú Lan,cZ1D-Cb2uyDJXik2nFiN0w,4,629,1,San Francisco,CA,94103,Vietnamese
Taqueria Cancún,g0VCHer2uE5NLOEdblZuSw,4,1939,1,San Francisco,CA,94110,Mexican
Taqueria el Buen Sabor,o9KZAEgORSys5J4oqiGtEg,4,548,1,San Francisco,CA,94110,Mexican
Taqueria y Fonda La Mexicana,YKAwpTnKO-n5vB9-pqaCLQ,3.5,459,1,New York,NY,10025,Mexican
Tartine Bakery & Cafe,ri7UUYmx21AgSpRsf4-9QA,4,7383,2,San Francisco,CA,94110,Bakeries
Taste of Thailand,WRAx16DRloWZXbKdMT_aGA,4,96,2,Omaha,NE,68130,Thai
Tastings Social Presents Mountain Bird,NMCUMp39CPenji-UbFnuCA,4.5,129,3,New York,NY,10029,French
Tasty Cafe,40FLWrgq9Hays-jUxPvgCQ,3,95,1,New York,NY,10023,Salad
Tasty Hand-Pulled Noodles,97q5nUQTuBo_h00XCxna2A,4,1429,1,New York,NY,10013,Chinese
Tasty Mug Cafe,Gsj0RNw9THUZlCjzaKMXwQ,4.5,34,1,New York,NY,10029,Coffee & Tea
Tasty Tacos,#NAME?,4,47,1,Ankeny,IA,50021,Mexican
Tasty Tacos,x7-0wKfdLyhuRjBTqiBomg,3.5,32,1,Des Moines,IA,50320,Mexican
Tasty Tacos,zl6gjtl8xM5JqdbwP0KlSQ,3.5,55,1,West Des Moines,IA,50266,Mexican
Tataki,r2jiJk3yivcLkWSSYELGcA,4,1189,2,San Francisco,CA,94115,Sushi Bars
Tavern 180,WmsASJI09u3Y8jknbeSZ3A,3.5,51,3,Omaha,NE,68118,Seafood
Tavern 180,WmsASJI09u3Y8jknbeSZ3A,3.5,51,3,Omaha,NE,68118,Seafood
Tavern 180,WmsASJI09u3Y8jknbeSZ3A,3.5,51,3,Omaha,NE,68118,Seafood
Tavern 180,WmsASJI09u3Y8jknbeSZ3A,3.5,51,3,Omaha,NE,68118,Seafood
Tavern 180,WmsASJI09u3Y8jknbeSZ3A,3.5,51,3,Omaha,NE,68118,Seafood
Tavern on the Green,hKdvsbuQRtjajWYwjaoOQw,3.5,1114,3,New York,NY,10023,American (New)
Taverna Kyclades - East Village,apykLG7DTZ-7xnOcZGDZZA,4,732,2,New York,NY,10009,Greek
Tawla,Fg1E0pdEGYMxalfNJGjgQg,3.5,317,3,San Francisco,CA,94103,Mediterranean
Taxi's Grille & Bar,rSlx-YG8HuGftf6Ntrio1w,4,87,2,Omaha,NE,68154,Bars
Taylor Street Coffee Shop,lvoKIKQ8zD4ZvcbUmImrQg,4,1096,2,San Francisco,CA,94102,Burgers
Taylor's Maid-Rite,cEWbtnMPLL8yLxGJ1JBzVw,4,49,1,Marshalltown,IA,50158,Burgers
Taylor's Maid-Rite,cEWbtnMPLL8yLxGJ1JBzVw,4,49,1,Marshalltown,IA,50158,Burgers
Tea Hut,AdABvu7gwwRjZKzVLQeDOQ,4,138,1,San Francisco,CA,94115,Bubble Tea
Tea Magic,oRF8tpn0SoXb6QP7qf0iPg,3.5,194,1,New York,NY,10025,Coffee & Tea
Teado Tea Shop,AYjVpQ5jYz5gJJqXh_B_CA,4.5,281,1,New York,NY,10002,Coffee & Tea
Tempest,qfdWWJCMvoTKI8u7rshm_Q,4,674,1,San Francisco,CA,94103,American (Traditional)
Ten Degrees Bar,#NAME?,4,807,2,New York,NY,10009,Wine Bars
Tenzan,u8seGm3CnP6RGEiimftUIQ,3.5,412,2,New York,NY,10023,Sushi Bars
Terzo,mpuhp2b83qNAKcE19-dSjQ,4,588,3,San Francisco,CA,94123,Mediterranean
Tessa,8nXo6lNJlXQQIdy8Kf7J9Q,4,299,3,New York,NY,10024,Mediterranean
Tessa,8nXo6lNJlXQQIdy8Kf7J9Q,4,299,3,New York,NY,10024,Mediterranean
Texas Roadhouse,TaA69gwp7X8gHJpCIvqzog,4,85,2,Omaha,NE,68154,Steakhouses
Texas Roadhouse,TaA69gwp7X8gHJpCIvqzog,4,85,2,Omaha,NE,68154,Steakhouses
Thai Kitchen,Uz7v7me1GQsp1QBEldETxg,4,81,1,Ames,IA,50014,Thai
Thai Kitchen,N_FhZ9rW8LaZGxyZo5c2HQ,4,85,2,Omaha,NE,68130,Thai
Thai Kitchen,N_FhZ9rW8LaZGxyZo5c2HQ,4,85,2,Omaha,NE,68130,Thai
Thai Market,p2zm0HnXZkI2yCAuYLb45g,4,894,2,New York,NY,10025,Thai
Thai Soup,oO_X1H5Lxo8sNykx6azLVQ,3.5,140,2,New York,NY,10035,Thai
Thai Villa,B3_K2kUVbYOU0VaLcj_LTw,4.5,1935,2,New York,NY,10003,Thai
Thai72,L2ZW-MdvRJ3gM2RIq8STbA,4,139,2,New York,NY,10023,Thai
That Place Restaurant,sjaOEn-Gj3K7ea6bOtewTQ,4,22,2,Conrad,IA,50621,Restaurants
The Alley,7ZWt5WRMR4ffcWQwYJLmvQ,3,5,1,Atlantic,IA,50022,American (Traditional)
The Aviary NYC,7NInwhLvL6pghm_wod2FCw,3.5,129,4,New York,NY,10023,Cocktail Bars
The Bagelry,7K8J0BwbhLt7oOSQ6OOQ_A,3.5,240,1,San Francisco,CA,94109,Bagels
